EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-41000005	RRMAM-01, 00048c = RRMAM-02-01, 00111 = RRMAM-03-02, 00128c	Galatia	Bagici	82 to 82	Augusti/Augustae;  miliaria;  ordo senatorius;  sacerdotes pagani;  tituli operum;  tituli sacri;  tria nomina;  viri	Imp(erator) Caesar divi Vespasiani / f(ilius) Domitianus Aug(ustus) pont(ifex) max(imus) / tr(ibunicia) pot(estate) co(n)s(ul) VIII desig(natus) VIIII imp(erator) II / per / A(ulum) Caesennium Gallum co(n)s(ulem) XVvir(um) / s(acris) f(aciundis) pro pr(aetore) vi[as] provinciar(um) Galatiae / [Cappad]ociae [Po]nt(i) Pisidiae Paphl/[a]goniae Lycaoniae Armeniae [mi]/noris stravit / mil(ia) [XXX]III // 	lapis		39.537796	32.909725		GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RRMAM-03-02_00128c.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=B1392		
EDCS-41000006	RRMAM-01, 00048d = RRMAM-02-01, 00112 = RRMAM-03-02, 00128d	Galatia	Bagici		miliaria	?	lapis		39.537796	32.909725						
EDCS-10701596	MAMA-07, 00009 = IIulian 00043 = RRMAM-03-02, 00011	Galatia	Bahcesaray / Nevenne	361 to 363	Augusti/Augustae;  miliaria;  viri	Fl(avio) Cl(audio) Iuliano / Victor(i) ac / triumfatori / [p]erpet(uo) Aug(usto) // 	lapis		38.1528052	32.4599587		GR				
EDCS-32001290	CIL 03, 14184,60 (p 2328,82) = Bosch 00125 = RRMAM-03-02, 00005	Galatia	Balih-Koyundju	121 to 122	Augusti/Augustae;  miliaria;  ordo senatorius;  tituli sacri;  tria nomina;  viri	Imp(eratori) Caesari di/vi Traiani Parthici f(ilio) di/vi Nervae nepoti Tra/iano Hadriano Aug(usto) / pont(ifici) max(imo) tr(ibunicia) pot(estate) VI / co(n)s(uli) III per A(ulum) Larci/um Macedonem / leg(atum) Aug(usti) pr(o) pr(aetore) / m(ilia) XXIV	lapis							http://db.edcs.eu/epigr/partner.php?s_language=en&param=B1415		
EDCS-70200392	IGRRP-04, 00771 = RRMAM-02-01, 00356 = RRMAM-03-05, 00065	Galatia	Balikhisar / Balcikhisar / Ancyra	249 to 250	Augusti/Augustae;  miliaria;  viri		lapis		40.1024748	32.9994355		GR				
EDCS-11700273	RECAM-02, 00289 = IDRE-02, 00400 = SEG-45, 01699	Galatia	Balikhisar / Balcikhisar / Ancyra		tituli sepulcrales	pa]/ren[tibus] / bene [meren]/tibus pos[uit] // 			40.1024748	32.9994355		GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=B1581		
EDCS-41500089	RRMAM-02-01, 00113 = RRMAM-03-02, 00017a = AE 1955, +00007	Galatia	Balikhisar / Balcikhisar / Ancyra	121 to 122	Augusti/Augustae;  miliaria;  ordo senatorius;  tituli sacri;  tria nomina;  viri	Imp(eratori) Caesari / divi Traiani Par(t)hi/ci f(ilio) div(i) Nervae nepoti / Traiano Hadriano / Aug(usto) pont(ifici) max(imo) trib(unicia) po(testate) VI / co(n)s(uli) III per A(ulum) Larcium / Macedonem leg(atum) Aug(usti) / pr(o) pr(aetore) m(i)li(a) / XXVI // 	lapis		40.1024748	32.9994355		GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=B1357		
EDCS-49100323	RRMAM-02-01, 00114 = RRMAM-03-02, 00017b	Galatia	Balikhisar / Balcikhisar / Ancyra	99 to 99	Augusti/Augustae;  miliaria;  ordo senatorius;  tria nomina;  viri	Imp(erator) Ner[va] Trai/anus Caesar Aug(ustus) / Germanicus pont(ifex) / max(imus) trib(unicia) pot(estate) III co(n)s(ul) [3] / restituit per T(itum) / Pomponium Bassum / leg(atum) pro pr/aetore / [1]XV	lapis		40.1024748	32.9994355				http://db.edcs.eu/epigr/partner.php?s_language=en&param=B1358		
EDCS-56900060	RRMAM-02-01, 00115 = RRMAM-03-02, 00017c	Galatia	Balikhisar / Balcikhisar / Ancyra	98 to 98	Augusti/Augustae;  miliaria;  ordo senatorius;  tria nomina;  viri	[Imp(erator) Nerva] / Traianus [Cae]/sa[r A]ug(ustus) Ge[rma]/nicus [pont(ifex) max(imus)] / trib(unicia) pot(estate) p(ater) p(atriae) [co(n)s(ul) II] / restituit p[er T(itum)] / Pompon[ium Bas]/sum leg(atum) pr[o pra]/etor[e] / [m(ilia) XIII] // 	lapis		40.1024748	32.9994355		GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=B1359		
EDCS-28400817	CIL 03, 06771 = IGRRP-03, 00234 = IK-66, 00129 = AE 2005, +01475	Galatia	Ballihisar / Pessinous		tituli sepulcrales;  viri	[3] Treboni T(iti) f(ilii) Q[uirina(?)] // 			39.333408	31.585033		GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=B834		
EDCS-03000798	IK-66, 00041 = RRMAM-03-02, 00010 = AE 1996, 01493 = AE 2005, +01475	Galatia	Ballihisar / Pessinous	311 to 313	Augusti/Augustae;  litterae erasae;  miliaria;  viri	B(ona) [F(ortuna)] / Imp(eratori) C<ae=EA>s(ari) Gal(erio) Val(erio) / [[[Maximino(?) P(io)]]] Fel(ici) / Invicto Aug(usto) et I<m=N>/p(e)r(atori) C<ae=EA>(sari) Fla(vio) Val(erio) / Co(n)stantino / P(io) Fel(ici) Inv(icto) / [Aug(usto)	lapis		39.333408	31.585033				http://db.edcs.eu/epigr/partner.php?s_language=en&param=B741;HD050418		
EDCS-30000137	IK-66, 00102 = AE 2005, 01475	Galatia	Ballihisar / Pessinous	-30 to 14	mulieres;  nomen singulare;  praenomen et nomen;  tituli sepulcrales;  tria nomina;  viri	V(i)v(i) M(arcus) Lollius [M(arci) f(ilius)] Mene(nia) / Montanus sibi et uxori / suae Babi et M(arco) Lollio pa/tri et Lolliae matri sua[e] / et M(arco) Lollio Aristoxse/no av(u)nculo suo			39.333408	31.585033				http://db.edcs.eu/epigr/partner.php?s_language=en&param=B774;HD054766		
EDCS-27800569	CIL 03, 06770 = RECAM-02, 00225 = Bosch 00277	Galatia	Basri / Vindia	236 to 238	Augusti/Augustae;  milites;  tituli honorarii;  viri	C(aio) Iulio [Vero Maximo] / [n]obiliss[imo Caesari] / [pr]incip[i iuventutis] / [fili]o d(omini) n(ostri) I[uli Veri] / Maximin[i P(ii) F(elicis)] / A[ugusti] / [m]ilites coh[ortis 3] / [Max]imini[anae]			39.6094357	32.1236269				http://db.edcs.eu/epigr/partner.php?s_language=en&param=B1308		
EDCS-70200195	RRMAM-02-01,00605 = RRMAM-03-07, 00008a	Galatia	Bayafsar		miliaria	?	lapis		37.580093	31.799765						
EDCS-09701689	RRMAM-02-01,00606 = RRMAM-03-07, 00008b = AE 1968, 00496	Galatia	Bayafsar	139 to 140	Augusti/Augustae;  miliaria;  tituli sacri;  viri	Imp(eratori) Caesar(i) divi Ha/driani fil(io) divi Traiani / Parthici nepoti divi / Nervae pronepoti / T(ito) Aelio Hadriano / Antonino Aug(usto) Pio / p(atri) p(atriae) p(ontifici) m(aximo) tr(ibunicia) p(otestate) / III co(n)s(uli) III	lapis		37.580093	31.799765				http://db.edcs.eu/epigr/partner.php?s_language=en&param=B1798;HD015515		
EDCS-70200196	RRMAM-02-01,00607 = RRMAM-03-07, 00008c	Galatia	Bayafsar		miliaria	?	lapis		37.580093	31.799765						
EDCS-70200197	RRMAM-03-07, 00008d	Galatia	Bayafsar		miliaria	?	lapis		37.580093	31.799765						
EDCS-77600022	AE 1904, 00100 = IGRRP-03, 01483	Galatia	Bayat		mulieres;  tituli honorarii		lapis		37.675526	32.413559		GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=P274528;1ae1904-25		
EDCS-77600023	AE 1905, 00121 = IK-17-02, 05106	Galatia	Bayat	140 to 145	milites;  ordo senatorius;  tituli honorarii;  tria nomina;  viri		lapis		37.675526	32.413559		GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=P248950;1ae1905-33;1ae1905-35		
EDCS-77600024	AE 1905, 00150 = IK-14, 01164	Galatia	Bayat	138 to 161	sacerdotes pagani;  tria nomina;  viri		lapis		37.675526	32.413559		GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=P248247;1ae1905-40		
