EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-22100150	CIL 10, 07448 = ILTermIm 00163	Sicilia	Termini Imerese / Thermae Himeraeae		tituli sepulcrales;  tria nomina;  viri	M(arco) Voluscio / M(arci) f(ilio) Felici	lapis		37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CO_CIL_10_7448.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127488;cil10_p767;is000236		
EDCS-22100151	CIL 10, 07449 = ILTermIm 00164	Sicilia	Termini Imerese / Thermae Himeraeae		tituli sepulcrales	[D(is)] M(anibus) / [3]lius / [3]lianus / [vix(it) ann(os)] XXII / [men]s(es) VIIII			37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127457;cil10_p767;is000237		
EDCS-22100152	CIL 10, 07450 = ILTermIm 00171	Sicilia	Termini Imerese / Thermae Himeraeae			Chara / Saha(?)			37.983651	13.695554				http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127493;cil10_p767;is000244		
EDCS-22100570	CIL 10, 07451 = ILTermIm 00169	Sicilia	Termini Imerese / Thermae Himeraeae			]SAI[3] / [3]VST[			37.983651	13.695554				http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127456;cil10_p767;is000242		
EDCS-22100571	CIL 10, 07452 = ILTermIm 00170	Sicilia	Termini Imerese / Thermae Himeraeae			]ustus / [3]i piae			37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127494;cil10_p767;is000243		
EDCS-22100572	CIL 10, 07453 = ILTermIm 00174	Sicilia	Termini Imerese / Thermae Himeraeae			]OM / [3]AIRIVS D[3] / [3]MA[3] / [3] VIX[			37.983651	13.695554				http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127454;cil10_p767;is000248		
EDCS-22100573	CIL 10, 07454 = ILTermIm 00175	Sicilia	Termini Imerese / Thermae Himeraeae	611 to 627	inscriptiones christianae;  tituli sepulcrales	[Hic requi]esc[it in pace] / [bonae memo]riae A[3 anno]/[rum plus] minus XLV [die tali] / [mens(e)] / A(u)g(usto) ind(ictione) XV im[p(eratori) d(omino) n(ostro)] / [H]eraclio piissimo / s(emper) A(ugusto)	lapis		37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CO_CIL_10_7454.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0033430;N127511;cil10_p767;is000249		
EDCS-22100574	CIL 10, 07455 = ILTermIm 00176	Sicilia	Termini Imerese / Thermae Himeraeae			Hic sub[3] / [3]us est [3] / [3]AM MV[3] / [3]SIVM[3] / d(iem) m(enses) XI			37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127453;cil10_p767;is000250		
EDCS-22900576	CIL 10, 08053,066d	Sicilia	Termini Imerese / Thermae Himeraeae		sigilla impressa;  tituli fabricationis	Erotis	opus figlinae		37.983651	13.695554				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil10_p875		
EDCS-22900575	CIL 10, 08053,115	Sicilia	Termini Imerese / Thermae Himeraeae		sigilla impressa;  tituli fabricationis	Luccei	opus figlinae		37.983651	13.695554				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil10_p878		
EDCS-23000044	CIL 10, 08056,174	Sicilia	Termini Imerese / Thermae Himeraeae		sigilla impressa;  tituli fabricationis	Ismari	opus figlinae		37.983651	13.695554				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil10_p899		
EDCS-23000045	CIL 10, 08056,186	Sicilia	Termini Imerese / Thermae Himeraeae		sigilla impressa;  tituli fabricationis	C(ai) L() L()	opus figlinae		37.983651	13.695554				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil10_p899		
EDCS-23000043	CIL 10, 08056,197c	Sicilia	Termini Imerese / Thermae Himeraeae	61 to 150	sigilla impressa;  tituli fabricationis;  tria nomina;  viri	Sex(ti) M(urri) P(isani)	opus figlinae		37.983651	13.695554				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil10_p900		
EDCS-23100815	CIL 10, 08056,490	Sicilia	Termini Imerese / Thermae Himeraeae		sigilla impressa;  tituli fabricationis	G R / L R	opus figlinae		37.983651	13.695554				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil10_p910		
EDCS-23400464	CIL 10, 08317 = ILTermIm 00061	Sicilia	Termini Imerese / Thermae Himeraeae		tituli sepulcrales	D(is) M(anibus) / Cn(aeus) Kanius / Lucillianus / vixit{it} an/nos XXXVIII			37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127478;cil10_p993;is000142		
