EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-63600216	AlpCott-G, 00194	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]M[3]			44.9300126	6.7184146			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AlpCott_G_00194_1.jpg;$AlpCott_G_00194_2.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066477		
EDCS-63600217	AlpCott-G, 00195	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 200	tituli possessionis	[3]ML[3]CI[3]			44.9300126	6.7184146			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AlpCott_G_00195_1.jpg;$AlpCott_G_00195_2.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066478		
EDCS-63600218	AlpCott-G, 00196	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 200	tituli possessionis	[3]MI[3]			44.9300126	6.7184146			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AlpCott_G_00196_1.jpg;$AlpCott_G_00196_2.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066479		
EDCS-63600219	AlpCott-G, 00197	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 200	tituli possessionis	[3]OM[3]			44.9300126	6.7184146			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AlpCott_G_00197_1.jpg;$AlpCott_G_00197_2.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066480		
EDCS-63600220	AlpCott-G, 00198	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 200	tituli possessionis	[3]ST[3]			44.9300126	6.7184146			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AlpCott_G_00198_1.jpg;$AlpCott_G_00198_2.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066481		
EDCS-63600221	AlpCott-G, 00199	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]S[3]			44.9300126	6.7184146			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AlpCott_G_00199.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066482		
EDCS-63600222	AlpCott-G, 00200	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 200	tituli possessionis	?			44.9300126	6.7184146			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AlpCott_G_00200_1.jpg;$AlpCott_G_00200_2.jpg			
EDCS-63600223	AlpCott-G, 00201	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]I[3]			44.9300126	6.7184146			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AlpCott_G_00201_1.jpg;$AlpCott_G_00201_2.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066484		
EDCS-63600224	AlpCott-G, 00202	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]AR[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066485		
EDCS-63600225	AlpCott-G, 00203	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]AV[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066486		
EDCS-63600226	AlpCott-G, 00204	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]AV[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066490		
EDCS-63600227	AlpCott-G, 00205	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]AS[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066487		
EDCS-63600228	AlpCott-G, 00206	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]ALL[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066488		
