EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-14500489	CIL 03, 05179 = ILLPRON 01640 = CBI 00222 = RICeleia 00033	Noricum	Celje / Celeia	108 to 112	milites;  nomen singulare;  ordo equester;  tituli sacri;  tria nomina	I(ovi) O(ptimo) M(aximo) / Surus b(ene)f(iciarius) / Memmi Apoll(inaris) / proc(uratoris) Aug(usti) / v(otum) s(olvit) l(ibens) m(erito)	lapis		46.2309234	15.2659932				http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0019807;HD067162		
EDCS-14500490	CIL 03, 05180 (p 1830) = ILLPRON 01641 = Legio-II-Ital-Nsl, 00005 = CBI 00233 = RICeleia 00028	Noricum	Celje / Celeia	171 to 230	milites;  tituli sacri;  tria nomina;  viri	I(ovi) O(ptimo) M(aximo) / M(arcus) Ulpius / Acilianus / b(ene)f(iciarius) co(n)s(ularis) leg(ionis) / II Ital(icae) / v(otum) s(olvit) l(ibens) m(erito)	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0019817;HD067048;lu_5027		
EDCS-14500491	CIL 03, 05181 (p 1830) = ILLPRON 01642 = CBI 00225 = RICeleia 00029	Noricum	Celje / Celeia	120 to 130	milites;  ordo equester;  tituli sacri;  tria nomina;  viri	I(ovi) O(ptimo) M(aximo) / M(arcus) Ulpius / Crescens b(ene)f(iciarius) / C(ai) Censori Nigri / proc(uratoris) Aug(usti) / v(otum) s(olvit) l(ibens) m(erito)	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CBI_00225_1.jpg;$CBI_00225_2.jpg;$CBI_00225_3.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0019810;HD067163		
EDCS-14500492	CIL 03, 05182 (p 1830) = ILLPRON 01643 = RICeleia 00059	Noricum	Celje / Celeia	131 to 170	ordo equester;  tituli sacri;  tria nomina;  viri	b(ene)f(iciarius) C]aecili / [Iu]ventiani / proc(uratoris) Aug(usti)	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0072808;HD067164;lu_5155		
EDCS-14500494	CIL 03, 05184 = ILLPRON 01645 = RICeleia 00018 = RICeleia p 460	Noricum	Celje / Celeia	101 to 200	milites;  mulieres;  officium/professio;  ordo equester;  tituli sacri;  tria nomina;  viri	I(ovi) O(ptimo) M(aximo) / C(aius) Calcin[ius] / Tertian[us] / cond(uctor) p(ublici) p(ortorii) tr[ib(unus) mil(itum)] / leg(ionis) XX V(aleriae) V(ictricis) c[um] / Petronia Terti[a] / uxore [pro] / se et fili(i)s vot(um) [solv(it)]	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CE_RICeleia_00018.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0072810;HD067165		
EDCS-14500495	CIL 03, 05185 (p 1830) = ILLPRON 01646 = Legio-II-Ital-Nsl, 00003 = CBI 00227 = RICeleia 00037	Noricum	Celje / Celeia	215 to 215	milites;  tituli sacri;  tria nomina;  viri	Pro sal(ute) d(omini) n(ostri) / Imp(eratoris) Antonini Pi(i) F(elicis) A[ug(usti)] / I(ovi) O(ptimo) M(aximo) Conser(vatori) / Arubiano et Cel(eiae) / Sanc(tae) / Vib(ius) Cassius / Victorinus / b(ene)f(iciarius) co(n)s(ularis) leg(ionis) II Ita(licae) / P(iae) F(idelis) Antoninian(a)e / v(otum) s(olvit) l(ibens) m(erito) / L(a)eto II et Ceriale co(n)s(ulibus)	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0019812;HD067050;lu_4897		
EDCS-14500496	CIL 03, 05186 (p 1830) = ILLPRON 01647 = RICeleia 00040	Noricum	Celje / Celeia	151 to 300	tituli sacri;  tria nomina;  viri	I(ovi) O(ptimo) M(aximo) / Culminali / et dis deabus/que omnibus / T(itus) Mattius / Hecato / pro s(alute) sua / et suorum / v(otum) s(olvit) l(ibens) m(erito)	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD067166;lu_4909		
EDCS-14500497	CIL 03, 05187 (p 1830, 2285) = ILLPRON 01648 = Legio-II-Ital-Nsl, 00002 = CBI 00228 = RICeleia 00045	Noricum	Celje / Celeia	211 to 211	milites;  tituli sacri;  tria nomina;  viri	Pro s(alute) Augg(ustorum) nn(ostrorum) / I(ovi) O(ptimo) M(aximo) et Cel(eiae) / Sanct(ae) / C(aius) Licinius / Bellicianus / b(ene)f(iciarius) leg(ionis) II Ital(icae) / P(iae) F(idelis) pro se / et suis / v(otum) s(olvit) l(ibens) m(erito) / Gentiano et Basso co(n)s(ulibus) / Idib(us) Dec(embribus)	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0019813;HD067049;lu_4895		
EDCS-14500498	CIL 03, 05188 (p 1830) = ILLPRON 01649 = Legio-II-Ital-Nsl, 00001 = D 04860 = CBI 00229 = RICeleia 00043	Noricum	Celje / Celeia	171 to 230	milites;  tituli sacri;  tria nomina;  viri	I(ovi) O(ptimo) M(aximo) et Cel(eiae) / et Noreiae / Sanct(a)e Rufi(us) / Senilis b(ene)f(iciarius) co(n)s(ularis) / pro se et suis / v(otum) s(olvit) l(ibens) m(erito)	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_03_05188.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD001475;CO0002694;lu_5298;de-b0241		
EDCS-14500499	CIL 03, 05189 (p 1830) = ILLPRON 01650 = Legio-II-Ital-Nsl, 00004 = CBI 00230 = RICeleia 00044	Noricum	Celje / Celeia	217 to 217	milites;  tituli sacri;  tria nomina;  viri	I(ovi) O(ptimo) M(aximo) et d(is) d(eabusque) / omnibus / M(arcus) Aurel(ius) / Iustus b(ene)f(iciarius) / co(n)s(ularis) leg(ionis) II Ital(icae) / P(iae) F(idelis) pro se et / suis v(otum) s(olvit) / l(ibens) m(erito) / Praesente et Extricat(o) / co(n)s(ulibus)	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0019814;HD067051;Qepsg.541;lu_5028		
