EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-13900340	Epigraphica-1999-197 = AE 1999, 00545	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	151 to 230	milites;  mulieres;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Flaviae Alexan/driae coniugi dul/cissimae vixit an/nis XXX T(itus) Riari/us Marcellinus / eques sing(ularis) / b(ene) m(erenti) f(ecit)	lapis		40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_1999_00545.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N126433		
EDCS-64000154	Epigraphica-2014-167	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum			Aere molt(aticio) // IIIvir fecit			40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Epigraphica-2014-167.jpg;$Epigraphica-2014-167_1.jpg;$Epigraphica-2014-167_2.jpg;$Epigraphica-2014-167_3.jpg			
EDCS-21900273	HEp 1993, 00422	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum		liberti/libertae;  tituli sepulcrales	D(is) M(anibus) / Ti(beri) Claudi Africani / vixit ann(os) V / mens(es) VIII d(ies) XXV / Claudia Laetina / fecit lib(erto) b(ene) m(erenti)			40.4238379	15.0069514				http://db.edcs.eu/epigr/partner.php?s_language=en&param=A30150		
EDCS-21900274	HEp 1993, 00423	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum		mulieres;  tituli sepulcrales;  viri	D(is) M(anibus) / Hel{a}en(a)es(!) / a(nnorum) III m(ensium) VI / Hermes / pater fil(iae) / dulcissimae et / Ampeledi / coniugi / carissimae / b(ene) m(erentibus) fec(it)			40.4238379	15.0069514				http://db.edcs.eu/epigr/partner.php?s_language=en&param=A30151		
EDCS-21900275	HEp 1993, 00424	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum			] / L IIICI / nutricio suo / f(ecit)			40.4238379	15.0069514				http://db.edcs.eu/epigr/partner.php?s_language=en&param=A30152		
EDCS-39100076	IG-14, 00664 = IGASMG-04, 00024	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum						40.4238379	15.0069514		GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=P140994;P195398		
EDCS-39100077	IG-14, 00665	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum						40.4238379	15.0069514		GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=P140995		
EDCS-64800048	IGASMG-04, 00019 = SEG-12, 00412 = SEG-29, 00982	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum						40.4238379	15.0069514		GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=P195393		
EDCS-64800049	IGASMG-04, 00020	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum						40.4238379	15.0069514		GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=P195394		
EDCS-64800050	IGASMG-04, 00021	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum						40.4238379	15.0069514		GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=P195395		
EDCS-64800051	IGASMG-04, 00023	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum						40.4238379	15.0069514		GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=P195397		
EDCS-64800052	IGASMG-04, 00025	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-550 to -501	tituli sacri		lapis		40.4238379	15.0069514		GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=P195399;N126425		
EDCS-64800053	IGASMG-04, 00026 = SEG-15, 00601 = SEG-35, 01035	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum						40.4238379	15.0069514		GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=P195400		
EDCS-64800054	IGASMG-04, 00027	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum						40.4238379	15.0069514		GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=P195401		
EDCS-64800055	IGASMG-04, 00028	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum						40.4238379	15.0069514		GR		http://db.edcs.eu/epigr/partner.php?s_language=en&param=P195402		
EDCS-67700105	Lambert-2004, p 22	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum		inscriptiones christianae	In cor[3] / depos(itus?) [3]/it depo[s(itus?)			40.4238379	15.0069514						
EDCS-67700106	Lambert-2004, p 23	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum		inscriptiones christianae	]cipriam cieri(s) / [3] qui [v]i<xit=SSE> anni(s) / [3]tem			40.4238379	15.0069514						
EDCS-71100140	Mello-01, p 66 = AE 2015, 00365	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-70 to -31	ordo decurionum;  praenomen et nomen;  tituli operum;  viri	[C(aius) Sextilius L(uci) f(ilius)] / [P(ublius) Claudius C(ai) f(ilius)] / [II]vir(i)			40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N135589		
EDCS-64900618	PP-2011-269	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-20 to 50					40.4238379	15.0069514		GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N135165		
