EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-51400424	TitAq-03, 01272	Pannonia inferior	Budapest / Aquincum	101 to 200	nomen singulare;  tituli fabricationis;  viri	<F=E>ortis			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01272.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072041		
EDCS-51400425	TitAq-03, 01273	Pannonia inferior	Budapest / Aquincum	101 to 200	nomen singulare;  tituli fabricationis;  viri	<F=E>ortis			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01273.jpg;$TitAq-03_01273_1.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072042		
EDCS-51400426	TitAq-03, 01274	Pannonia inferior	Budapest / Aquincum	101 to 230	nomen singulare;  tituli fabricationis;  viri	Forti(s)			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01274.jpg;$TitAq-03_01274_1.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072043		
EDCS-51400427	TitAq-03, 01275	Pannonia inferior	Budapest / Aquincum	201 to 250	nomen singulare;  tituli fabricationis;  viri	(H)et(a)eri			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01275.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072044		
EDCS-51400428	TitAq-03, 01276	Pannonia inferior	Budapest / Aquincum	151 to 200	nomen singulare;  tituli fabricationis;  viri	Lucius / f(ecit)			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01276.jpg;$TitAq-03_01276_1.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072045		
EDCS-51400429	TitAq-03, 01277	Pannonia inferior	Budapest / Aquincum	101 to 200	nomen singulare;  tituli fabricationis;  viri	Lucius / f(ecit)			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01277.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072046		
EDCS-51400430	TitAq-03, 01278	Pannonia inferior	Budapest / Aquincum	101 to 200	nomen singulare;  tituli fabricationis;  viri	Lucius			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01278.jpg;$TitAq-03_01278_1.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072047		
EDCS-51400431	TitAq-03, 01279	Pannonia inferior	Budapest / Aquincum	151 to 200	nomen singulare;  tituli possessionis;  viri	Maximini			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01279.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072048		
EDCS-51400432	TitAq-03, 01280	Pannonia inferior	Budapest / Aquincum	151 to 200	nomen singulare;  tituli fabricationis;  tituli possessionis;  viri	IVIV // Maximini			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01280.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072049		
EDCS-51400433	TitAq-03, 01281	Pannonia inferior	Budapest / Aquincum	151 to 200	nomen singulare;  tituli possessionis;  viri	Maximini			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01281.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072050		
