EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-24100203	CIL 03, 06052 = CIL 03, 13627 = Legio-XV-Apo 00237 = D 00394 (p 170)	Armenia	Etschmiadsin / Vagharshapat / Vagharchepat / Kainepolis		Augusti/Augustae;  litterae erasae;  milites;  ordo equester;  ordo senatorius;  tituli honorarii;  tria nomina;  viri	Imp(eratori) Caes(ari) M(arco) Aurel(io) Anto/nino Aug(usto) [[[Commodo]]] Ger/ma(nico) Sarma(tico) max(imo) trib(unicia) pot(estate) / imp(eratori) VII co(n)s(uli) IIII p(atri) p(atriae) vexill(atio) / leg(ionis) XV Apoll(inaris) sub Caelio Cal/vino leg(ato) Aug(usti) pr(o) pr(aetore) curam / agente Licinio Saturnino trib(uno) / et Aurel(io) Labrase |(centurione) leg(ionis) eiusdem			40.162759	44.2930641				http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0019132;de-a0095		
EDCS-16400019	D 09117 = Legio-XV-Apo 00236 = AE 1910, 00161 = AE 1911, +00083	Armenia	Etschmiadsin / Vagharshapat / Vagharchepat / Kainepolis		Augusti/Augustae;  ordo equester;  ordo senatorius;  tituli honorarii;  tria nomina;  viri	Imp(eratori) Caes(ari) M(arco) Aure(lio) Antoni(no) / Aug(usto) Germ(anico) vexill(ationes) le(gionum) XV Ap(o)l(linaris) et / XII Ful(minatae) fec(erunt) sub C(aius!) Arri(us!) / Antoninus(!) pr(a)eses p(rovinciae) / Pop(ilius) Macri[n(us)] tr(i)b(unus) c(o)h(ortis) |(miliariae) eq(uitatae) c(ivium) R(omanorum) / et Tit(us) Aur(elius) Varus |(centurio) l(e)g(ionis) XV Ap(o)l(linaris) pr(a)epositi [			40.162759	44.2930641				http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0019131;HD029916;de-c0076;1ae1910-40;1ae1911-18		
EDCS-73800032	CIL 03, 13627a = Electrum-2021-146	Armenia	Igdir	114 to 117	Augusti/Augustae;  miliaria;  tituli sacri;  viri	Imp(erator) / Caes(ar) divi / N[e]r[vae] / [f(ilius) Nerva] / [Traianus] / [	lapis		39.9215668	44.0467724						
EDCS-09701691	AE 1968, 00510 = Electrum-2021-139	Armenia	Pokr Vedi / Artaxata	116 to 116	Augusti/Augustae;  milites;  tituli operum;  tituli sacri;  viri	Imp(erator) Caesar divi Nervae f[il(ius) N]erva Traianus / Optimus A[u]g(ustus) G[e]rm(anicus) Daci[c(us) Pa]rthicus pont(ifex) max(imus) / trib(unicia) pot(estate) XX [im]p(erator) XIII co(n)s(ul) VI [p(ater) p(atriae) pe]r leg(ionem) IIII Scyt(hicam) fecit	lapis	Auf dem Stein steht Daci[c(us) [M.A. Speidel]. siehe: www-Link unter	39.9004096	44.6039952				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD015521;https://sketchfab.com/models/7f2208e5ff074d2cbfa139ce92d15631		
EDCS-09701692	AE 1968, 00511 = Electrum-2021-143	Armenia	Pokr Vedi / Artaxata		milites;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / C(aio) Val(erio) Cre(scenti) / mil(iti) vex(illationis) leg(ionis) I / Italic(a)e milit(avit) / [6] / [6] / [6] /  [6] / [6] /  [3 b(ene)] m(erenti) p(osuerunt)	lapis		39.9004096	44.6039952				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD015524		
