EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-05101156	CIL 05, 06000	Transpadana / Regio XI	Milano / Mediolanum	1 to 200	tituli sepulcrales	] / Catia [3] / Cratini[ae] / Ceptae f(iliae) ea[3] / fieret Ro[3] / Belatae A[3] / T(ito) Aulio [3] / Sabino [3] / Cratinio Mo[3] / Priscae Am[3] / Albuciae Da[3] / in fr(onte) [3] / in agr(o) [3]			45.4674989	9.1903381			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_05_06000_1.jpg;$M_CIL_05_06000.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p664;N124323		
EDCS-05101157	CIL 05, 06000a = CIL 06, 16701 = CIL 05, *00672,26 = AE 2012, +00010	Transpadana / Regio XI	Milano / Mediolanum	71 to 200	mulieres;  tituli operum;  tituli sepulcrales;  tria nomina;  viri	M'(anio) Cutio Ti(beri) f(ilio) Pantherae / Cutiae M(arci) f(iliae) Sabinae / Cutiae Anatole aviae / Cutiae Aphro / Clymeno puero / Ti(berius) Cutius Epigonus / arulas posuit			45.4674989	9.1903381			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_fva_p63;N137154;N110742		
EDCS-05101158	CIL 05, 06001 = Sartori-2020, 00093	Transpadana / Regio XI	Milano / Mediolanum	1 to 50	mulieres;  tituli sepulcrales;  tria nomina	Didiae / M(arci) fil(iae) / Paulae / [Pos]tumi[a] / [Pet]ronia / [m]ater / [in] memoriam / [ei]us posuit	lapis		45.4674989	9.1903381			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Sartori-2020_00093.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p664;N124324		
EDCS-05101159	CIL 05, 06002 = Sartori-2020, 00294	Transpadana / Regio XI	Milano / Mediolanum	1 to 100	viri	Cn(aeo) Domitio L(uci) f(ilio) / [	lapis		45.4674989	9.1903381			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Sartori-2020_00294.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p664;N124326		
EDCS-05101160	CIL 05, 06003	Transpadana / Regio XI	Milano / Mediolanum		liberti/libertae	Egnatio P(ubli) f(ilio) / Hilaro / patrono / optimae matri / Nacia P(ubli) l(iberta) Egn() / parentibus			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p664;N124327		
EDCS-05101161	CIL 05, 06004	Transpadana / Regio XI	Milano / Mediolanum		tituli sepulcrales	Belginae Eu() / Epigones et / Primitivae / in fr(onte) p(edes) XXXII / in a(gro) p(edes) XXVIII			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p664;N124328		
EDCS-05101162	CIL 05, 06005	Transpadana / Regio XI	Milano / Mediolanum			Eufrosinae / mihi iunctae			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p664;N124329		
EDCS-05101163	CIL 05, 06006 = Grabalt 00231 = Sartori-2020, 00245	Transpadana / Regio XI	Milano / Mediolanum	51 to 200	mulieres;  tituli sepulcrales;  tria nomina;  viri	V(ivus) f(ecit) / C(aius) Fabius / Placentinus / sibi et Coeliae / Olympiadi uxori / amantissim(ae) / et suis	lapis		45.4674989	9.1903381			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Sartori-2020_00245.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p664;N124330;CO0002581		
EDCS-05101164	CIL 05, 06007	Transpadana / Regio XI	Milano / Mediolanum	1 to 200	tituli sepulcrales	V(ivus) f(ecit) / C(aius) Firmius / C(ai) f(ilius) sibi et / Rufiniae C(ai) f(iliae) / [G]raecae uxori / [e]t Firmiae C(ai) f(iliae) / [S]ecundae [f(iliae)] / [et] Irmi[			45.4674989	9.1903381			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$M_CIL_05_06007.jpg;$CIL_05_06007.jpg;$CIL_05_06007_2.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p664;N124331		
EDCS-05101165	CIL 05, 06008 (p 1095) = CIL 09, 05770 = Macerata p 202	Transpadana / Regio XI	Milano / Mediolanum		mulieres;  viri	Fufia Synoris / Chrysippo / coniugi / fecit		cinerarium	45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p664;N015085;N124332;cil09_p672;CO0002559		
EDCS-05101166	CIL 05, 06009	Transpadana / Regio XI	Milano / Mediolanum			C(aius) Fulvius C(ai) f(ilius) Ouf(entina) Saeclus / sibi et Sentiae P(ubli) f(iliae) Quartae / uxori			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p664;N124333		
EDCS-05101167	CIL 05, 06010	Transpadana / Regio XI	Milano / Mediolanum			Fulvi / Theodo / IIIVITAFOC			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p664;N124334		
EDCS-05101168	CIL 05, 06011	Transpadana / Regio XI	Milano / Mediolanum			Furiae Victorinae / C(aius) Novellius / Primianus			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p664;N124335		
EDCS-05101169	CIL 05, 06012	Transpadana / Regio XI	Milano / Mediolanum	98 to 117		[3] Gallen[3] / Ouf(entina) V[3] / Gallen[3] / [V]italis [3] / [pat]ri adopti[vo] / [3] et sib[i			45.4674989	9.1903381			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p664;N124336		
EDCS-05101170	CIL 05, 06013 = Sartori-2020, 00049	Transpadana / Regio XI	Milano / Mediolanum	1 to 100	mulieres;  nomen singulare;  praenomen et nomen;  tituli sepulcrales;  tria nomina;  viri	M(arcus) Garrius / Q(uinti) f(ilius) sibi et / Q(uinto) Garrio patri / [et] Norigi matri / [Co]rneliae Priscae / uxori / [Gar]riae Quintae f(iliae) / [3 Garr]io Macro / [Gar]rio Q(uinto) Cilonio / [3]co fratrib(us) / [3]ae Maximae / [sor]orib(us) / [3]occae patrueli / [3]ontano / Marcelli f(ilio) / [3]tilio Calvi f(ilio) / [	lapis		45.4674989	9.1903381			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Sartori-2020_00049.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p665;N124337		
EDCS-05101171	CIL 05, 06014	Transpadana / Regio XI	Milano / Mediolanum	201 to 400	tituli sepulcrales	D(is) M(anibus) / [Gel]liae Eutychiae			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p665;N124338		
EDCS-05101172	CIL 05, 06015	Transpadana / Regio XI	Milano / Mediolanum	201 to 300		Gelliae Verinae matri dul(cissimae) / ac pientissimae / Terentius Gellianus et / Magius Ver[i]nus / filii eius			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p665;N124339		
EDCS-05101173	CIL 05, 06016	Transpadana / Regio XI	Milano / Mediolanum			C(aius) Gemin[ius(?)			45.4674989	9.1903381			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_05_06016.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p665;N124340		
